orderkey,orderstatus,totalprice,clerk,custkey,c_name,c_address,c_phone,c_acctbal,mktsegment,linenumber,quantity,extendedprice,discount,returnflag,linestatus,shipdate,commitdate,shipinstruct,nationkey,n_name,n_comment
1159906.0,O,221042.63,Clerk#000000280,602841.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,N,nan,nan,1995-11-29,COLLECT COD,nan,nan,nan
1166275.0,O,240571.49,Clerk#000000131,2515.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,nan,1998-06-30,DELIVER IN PERSON,nan,nan,nan
1130055.0,O,145880.22,Clerk#000000304,28609.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,nan,1997-09-09,DELIVER IN PERSON,nan,nan,nan
1130055.0,nxxrqiylex,145880.22,Clerk#000000304,28609.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,nan,1997-09-09,DELIVER IN PERSON,nan,nan,nan
1081126.0,O,218771.67,Clerk#000000715,46162.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,nan,1995-12-30,nan,nan,nan,nan
1004743.0,F,192513.73,Clerk#000000729,47002.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,R,F,nan,1994-09-13,nan,nan,nan,nan
1116993.0,F,73428.83,Clerk#000000996,143236.0,nan,nan,nan,nan,nan,nan,15.0,nan,0.04,R,nan,1994-09-03,nan,nan,nan,nan,nan
1001024.0,F,334614.37,Clerk#000000015,15793.0,nan,nan,nan,nan,nan,nan,48.0,nan,0.06,A,nan,1992-08-31,nan,nan,nan,nan,nan
1156391.0,trgsxujigc,37046.32,fgvrvkjved,959456.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,nan,1996-05-15,nan,TAKE BACK RETURN,nan,nan,nan
1027105.0,P,162954.37,zqvwscmzzg,482487.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,1995-06-13,nan,TAKE BACK RETURN,nan,nan,nan
112960.0,O,287364.14,Clerk#000000177,116090.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,nan,1997-09-15,nan,DELIVER IN PERSON,nan,nan,nan
1156391.0,O,37046.32,Clerk#000000619,73205.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,nan,1996-05-15,nan,TAKE BACK RETURN,nan,nan,nan
1106278.0,F,101687.78,Clerk#000000825,90283.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,A,nan,1993-06-26,nan,COLLECT COD,nan,nan,nan
1027105.0,P,162954.37,Clerk#000000796,43543.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,1995-06-13,nan,TAKE BACK RETURN,nan,nan,nan
1106278.0,F,101687.78,Clerk#000000825,66087.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,A,nan,1993-06-26,nan,COLLECT COD,nan,nan,nan
1100451.0,F,334168.43,Clerk#000000518,139531.0,nan,nan,nan,nan,nan,3.0,18.0,nan,0.0,nan,nan,nan,1992-10-14,nan,nan,nan,nan
1121123.0,O,203618.69,Clerk#000000857,37873.0,nan,nan,nan,nan,nan,1.0,12.0,nan,0.04,nan,nan,nan,1996-04-09,nan,nan,nan,nan
1058502.0,O,345154.61,Clerk#000000309,52220.0,nan,nan,nan,nan,nan,6.0,23.0,nan,0.08,nan,nan,nan,1997-07-18,nan,nan,nan,nan
1100451.0,F,334168.43,Clerk#000000518,969170.0,nan,nan,nan,nan,nan,3.0,18.0,nan,0.0,nan,nan,nan,1992-10-14,nan,nan,nan,nan
1115682.0,O,178179.94,Clerk#000000734,33391.0,nan,nan,nan,nan,nan,1.0,36.0,nan,0.02,nan,nan,nan,1996-06-30,nan,nan,nan,nan
1160580.0,F,136127.5,Clerk#000000202,58826.0,nan,nan,nan,nan,nan,2.0,43.0,nan,0.01,nan,nan,nan,1994-06-29,nan,nan,nan,nan
1008546.0,O,163852.83,Clerk#000000832,366866.0,nan,nan,nan,nan,nan,4.0,4.0,nan,0.01,nan,nan,nan,1998-06-03,nan,nan,nan,nan
1115682.0,yzooobvyow,178179.94,lzvldzsrkz,222495.0,nan,nan,nan,nan,nan,1.0,36.0,nan,0.02,nan,nan,nan,1996-06-30,nan,nan,nan,nan
1008546.0,O,163852.83,Clerk#000000832,108850.0,nan,nan,nan,nan,nan,4.0,4.0,nan,0.01,nan,nan,nan,1998-06-03,nan,nan,nan,nan
1160580.0,lxtimvhxrf,136127.5,twrpvomunn,58826.0,nan,nan,nan,nan,nan,2.0,43.0,nan,0.01,nan,nan,nan,1994-06-29,nan,nan,nan,nan
1027876.0,F,144061.35,Clerk#000000684,63889.0,nan,nan,nan,nan,nan,3.0,39.0,nan,0.06,nan,nan,nan,1993-12-12,nan,nan,nan,nan
1055107.0,eweoacpvxw,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,49.0,nan,0.06,nan,nan,nan,1992-07-19,DELIVER IN PERSON,nan,nan,nan
1025281.0,O,333633.87,Clerk#000000163,45959.0,nan,nan,nan,nan,nan,nan,36.0,nan,0.09,nan,nan,nan,1997-05-09,COLLECT COD,nan,nan,nan
1055107.0,F,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,49.0,nan,0.06,nan,nan,nan,1992-07-19,DELIVER IN PERSON,nan,nan,nan
116417.0,F,138983.71,Clerk#000000337,41174.0,nan,nan,nan,nan,nan,5.0,nan,nan,0.05,nan,F,nan,1994-03-15,nan,nan,nan,nan
114276.0,F,184620.12,Clerk#000000992,61600.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.07,nan,F,nan,1994-06-28,nan,nan,nan,nan
1058054.0,iplkvxnxsa,272371.01,rwnwiojxkm,802155.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.05,nan,O,nan,1996-07-02,nan,nan,nan,nan
114276.0,F,184620.12,cyikuxwggg,952645.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.07,nan,F,nan,1994-06-28,nan,nan,nan,nan
1112038.0,F,113382.71,Clerk#000000002,149740.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.08,nan,F,nan,1992-09-30,nan,nan,nan,nan
1058054.0,O,272371.01,Clerk#000000254,33379.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.05,nan,O,nan,1996-07-02,nan,nan,nan,nan
1144101.0,F,176026.13,Clerk#000000994,110776.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.01,nan,F,nan,1994-07-25,nan,nan,nan,nan
1145798.0,O,205189.59,Clerk#000000738,75142.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.06,nan,O,nan,1996-10-08,nan,nan,nan,nan
1031232.0,O,249261.1,Clerk#000000651,93179.0,nan,nan,nan,nan,nan,5.0,43.0,nan,nan,N,nan,1995-07-26,nan,nan,nan,nan,nan
1051970.0,F,224032.45,oqfvgzymry,472772.0,nan,nan,nan,nan,nan,4.0,21.0,nan,nan,A,nan,1992-11-01,nan,nan,nan,nan,nan
110597.0,O,242901.26,Clerk#000000893,121952.0,nan,nan,nan,nan,nan,2.0,26.0,nan,nan,N,nan,1998-09-06,nan,nan,nan,nan,nan
1051970.0,F,224032.45,Clerk#000000306,28979.0,nan,nan,nan,nan,nan,4.0,21.0,nan,nan,A,nan,1992-11-01,nan,nan,nan,nan,nan
1061316.0,P,230133.92,Clerk#000000152,67855.0,nan,nan,nan,nan,nan,4.0,45.0,nan,nan,N,nan,1995-06-01,nan,nan,nan,nan,nan
1088642.0,F,144047.59,Clerk#000000674,92923.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,F,nan,1993-07-24,COLLECT COD,nan,nan,nan
1088642.0,hrtjjwbduz,144047.59,rugefsfpan,92923.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,F,nan,1993-07-24,COLLECT COD,nan,nan,nan
1112037.0,F,15985.32,Clerk#000000055,133373.0,nan,nan,nan,nan,nan,nan,6.0,nan,nan,nan,F,nan,1992-10-05,DELIVER IN PERSON,nan,nan,nan
1086272.0,F,182944.94,Clerk#000000143,91471.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,F,nan,1993-08-05,NONE,nan,nan,nan
107814.0,O,212248.5,tczwdymedn,11903.0,nan,nan,nan,nan,nan,nan,43.0,nan,nan,nan,O,nan,1995-12-25,TAKE BACK RETURN,nan,nan,nan
1068736.0,infkzccxht,117493.62,Clerk#000000904,762552.0,nan,nan,nan,nan,nan,nan,11.0,nan,nan,nan,O,nan,1997-07-08,NONE,nan,nan,nan
107814.0,O,212248.5,Clerk#000000331,11903.0,nan,nan,nan,nan,nan,nan,43.0,nan,nan,nan,O,nan,1995-12-25,TAKE BACK RETURN,nan,nan,nan
1120582.0,O,154491.91,ubfrsfkdoq,75019.0,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,O,nan,1995-07-27,COLLECT COD,nan,nan,nan
1068736.0,O,117493.62,Clerk#000000904,142540.0,nan,nan,nan,nan,nan,nan,11.0,nan,nan,nan,O,nan,1997-07-08,NONE,nan,nan,nan
1120582.0,O,154491.91,Clerk#000000980,75019.0,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,O,nan,1995-07-27,COLLECT COD,nan,nan,nan
1086272.0,F,182944.94,oaqhprwqbw,637895.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,F,nan,1993-08-05,NONE,nan,nan,nan
1038084.0,O,161299.4,Clerk#000000513,108208.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1998-04-15,TAKE BACK RETURN,nan,nan,nan
1157637.0,O,186577.19,Clerk#000000650,123085.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1995-12-27,NONE,nan,nan,nan
1151078.0,pduyxdpeex,209128.56,Clerk#000000751,37930.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1996-05-17,TAKE BACK RETURN,nan,nan,nan
1039366.0,O,16066.05,Clerk#000000530,90457.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1997-01-22,TAKE BACK RETURN,nan,nan,nan
1052258.0,F,280206.83,Clerk#000000008,128221.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,A,F,nan,1992-04-13,TAKE BACK RETURN,nan,nan,nan
1151078.0,O,209128.56,Clerk#000000751,37930.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1996-05-17,TAKE BACK RETURN,nan,nan,nan
1039366.0,O,16066.05,kphktohwzg,147227.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1997-01-22,TAKE BACK RETURN,nan,nan,nan
106406.0,O,96997.13,Clerk#000000579,140239.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1997-01-20,TAKE BACK RETURN,nan,nan,nan
1038084.0,O,161299.4,Clerk#000000513,271150.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1998-04-15,TAKE BACK RETURN,nan,nan,nan
1037509.0,O,77329.72,Clerk#000000051,100483.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,nan,1998-01-08,COLLECT COD,nan,nan,nan
1166052.0,F,104740.15,Clerk#000000934,146965.0,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,nan,1993-01-09,TAKE BACK RETURN,nan,nan,nan
1115045.0,F,146223.87,Clerk#000000360,67945.0,nan,nan,nan,nan,nan,3.0,39.0,nan,nan,nan,nan,nan,1994-10-06,COLLECT COD,nan,nan,nan
1031297.0,O,209052.86,Clerk#000000594,98407.0,nan,nan,nan,nan,nan,7.0,12.0,nan,nan,nan,nan,nan,1998-01-08,DELIVER IN PERSON,nan,nan,nan
1115045.0,atpjgnhiou,146223.87,Clerk#000000360,67945.0,nan,nan,nan,nan,nan,3.0,39.0,nan,nan,nan,nan,nan,1994-10-06,COLLECT COD,nan,nan,nan
1031297.0,O,209052.86,zcnoozfaiy,98407.0,nan,nan,nan,nan,nan,7.0,12.0,nan,nan,nan,nan,nan,1998-01-08,DELIVER IN PERSON,nan,nan,nan
1011783.0,F,226860.78,Clerk#000000765,149309.0,nan,nan,nan,nan,nan,2.0,30.0,nan,nan,nan,nan,nan,1994-12-30,TAKE BACK RETURN,nan,nan,nan
1166052.0,clnswlmmak,104740.15,vsgrtygsgb,146965.0,nan,nan,nan,nan,nan,3.0,2.0,nan,nan,nan,nan,nan,1993-01-09,TAKE BACK RETURN,nan,nan,nan
115075.0,F,186857.27,Clerk#000000895,78938.0,nan,nan,nan,nan,nan,5.0,34.0,nan,nan,nan,nan,nan,1992-10-29,NONE,nan,nan,nan
1111905.0,O,98434.98,Clerk#000000895,8155.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,nan,1996-01-27,nan,nan,nan,nan,nan
1155682.0,F,130816.15,Clerk#000000996,84355.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,A,nan,1993-08-31,nan,nan,nan,nan,nan
1082272.0,O,196910.51,Clerk#000000679,678313.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,1995-10-07,nan,nan,nan,nan,nan
1032194.0,F,225771.04,Clerk#000000834,118840.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,R,nan,1992-07-09,nan,nan,nan,nan,nan
1111905.0,O,98434.98,qlfqhdwfye,133605.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,nan,1996-01-27,nan,nan,nan,nan,nan
1082567.0,O,73689.09,Clerk#000000593,69788.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,N,nan,1996-05-21,nan,nan,nan,nan,nan
1086915.0,P,109432.93,Clerk#000000700,30421.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,1995-07-04,nan,nan,nan,nan,nan
1082272.0,O,196910.51,Clerk#000000679,5296.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,N,nan,1995-10-07,nan,nan,nan,nan,nan
1082401.0,F,178971.04,ezeigxmpmo,97930.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,nan,nan,nan,1995-04-19,TAKE BACK RETURN,nan,nan,nan
1032672.0,lpvmvdqsfx,164010.64,qkjharesqu,601822.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,nan,nan,nan,1998-07-17,NONE,nan,nan,nan
1032672.0,O,164010.64,Clerk#000000799,52255.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,nan,nan,nan,1998-07-17,NONE,nan,nan,nan
1082401.0,F,178971.04,Clerk#000000773,97930.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,nan,nan,nan,1995-04-19,TAKE BACK RETURN,nan,nan,nan
1020032.0,xrophzjkwl,164717.03,Clerk#000000040,93227.0,nan,nan,nan,nan,nan,2.0,37.0,nan,nan,nan,nan,nan,1992-08-22,nan,nan,nan,nan
1020032.0,F,164717.03,Clerk#000000040,93227.0,nan,nan,nan,nan,nan,2.0,37.0,nan,nan,nan,nan,nan,1992-08-22,nan,nan,nan,nan
1102119.0,O,182606.15,utrihlzojb,3178.0,nan,nan,nan,nan,nan,1.0,9.0,nan,nan,nan,nan,nan,1996-05-12,nan,nan,nan,nan
1080227.0,P,114843.82,Clerk#000000651,10921.0,nan,nan,nan,nan,nan,4.0,8.0,nan,nan,nan,nan,nan,1995-05-06,nan,nan,nan,nan
1016358.0,F,231651.4,Clerk#000000392,117346.0,nan,nan,nan,nan,nan,2.0,40.0,nan,nan,nan,nan,nan,1992-10-20,nan,nan,nan,nan
1080227.0,psfdpnyopm,114843.82,itkrxzhmfc,366995.0,nan,nan,nan,nan,nan,4.0,8.0,nan,nan,nan,nan,nan,1995-05-06,nan,nan,nan,nan
1016358.0,F,231651.4,slrywzfamy,117346.0,nan,nan,nan,nan,nan,2.0,40.0,nan,nan,nan,nan,nan,1992-10-20,nan,nan,nan,nan
1013700.0,O,221732.3,Clerk#000000297,95959.0,nan,nan,nan,nan,nan,2.0,44.0,nan,nan,nan,nan,nan,1996-07-04,nan,nan,nan,nan
1102119.0,O,182606.15,Clerk#000000413,3178.0,nan,nan,nan,nan,nan,1.0,9.0,nan,nan,nan,nan,nan,1996-05-12,nan,nan,nan,nan
1141920.0,O,244327.19,Clerk#000000920,15169.0,nan,nan,nan,nan,nan,7.0,47.0,nan,nan,nan,nan,nan,1996-10-10,nan,nan,nan,nan
1044645.0,F,163812.23,agsiluxyhb,121520.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,A,F,1994-04-02,nan,nan,nan,nan,nan
1044645.0,F,163812.23,Clerk#000000565,121520.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,A,F,1994-04-02,nan,nan,nan,nan,nan
1158307.0,O,105227.54,Clerk#000000760,146950.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,1995-11-05,nan,nan,nan,nan,nan
1055268.0,O,86937.85,Clerk#000000409,25453.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.03,nan,nan,1997-09-03,nan,nan,nan,nan,nan
1146241.0,wenezsxvsw,134044.44,gqpqvwsogr,322713.0,nan,nan,nan,nan,nan,7.0,nan,nan,0.08,nan,nan,1995-09-27,nan,nan,nan,nan,nan
1055268.0,luiytjwpjl,86937.85,dihcslggff,760786.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.03,nan,nan,1997-09-03,nan,nan,nan,nan,nan
1146241.0,O,134044.44,Clerk#000000195,13900.0,nan,nan,nan,nan,nan,7.0,nan,nan,0.08,nan,nan,1995-09-27,nan,nan,nan,nan,nan
1040865.0,F,329923.05,Clerk#000000476,142003.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.01,nan,nan,1995-01-01,nan,nan,nan,nan,nan
1008864.0,F,182460.87,Clerk#000000850,92626.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.03,nan,nan,1993-06-27,nan,nan,nan,nan,nan
1153025.0,F,110607.7,Clerk#000000950,33782.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.1,A,nan,nan,nan,nan,nan,nan,nan
1118339.0,F,196779.96,Clerk#000000833,146647.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.1,R,nan,nan,nan,nan,nan,nan,nan
1077601.0,O,71785.91,Clerk#000000094,50632.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.02,N,nan,nan,nan,nan,nan,nan,nan
1153025.0,sgoljuuzyw,110607.7,rxywtzejgq,33782.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.1,A,nan,nan,nan,nan,nan,nan,nan
1165250.0,aqdrdvqzek,270528.02,aakenocruf,325322.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,nan,nan,1995-10-01,nan,nan,nan,nan
1110944.0,O,241542.33,Clerk#000000818,23221.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,N,nan,nan,1998-07-14,nan,nan,nan,nan
1165250.0,O,270528.02,Clerk#000000707,7984.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,nan,nan,1995-10-01,nan,nan,nan,nan
1082567.0,O,73689.09,Clerk#000000593,69788.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,nan,nan,1996-05-12,nan,nan,nan,nan
1123590.0,O,300124.47,Clerk#000000188,1387.0,nan,nan,nan,nan,nan,7.0,nan,nan,nan,N,nan,nan,1998-03-19,nan,nan,nan,nan
1149541.0,O,147754.68,Clerk#000000427,42424.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,N,nan,nan,1998-05-17,nan,nan,nan,nan
1145984.0,O,225369.26,Clerk#000000568,40586.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1997-06-16,nan,TAKE BACK RETURN,nan,nan,nan
1009765.0,O,203200.67,Clerk#000000044,40933.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1997-10-24,nan,COLLECT COD,nan,nan,nan
1093031.0,F,305874.46,Clerk#000000815,105790.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,F,1993-05-26,nan,COLLECT COD,nan,nan,nan
1145984.0,lmkvxhcfkf,225369.26,omypjhlqya,647734.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1997-06-16,nan,TAKE BACK RETURN,nan,nan,nan
1102119.0,O,182606.15,utrihlzojb,3178.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1996-06-26,nan,TAKE BACK RETURN,nan,nan,nan
1147236.0,skfsrpccrg,83544.86,eqcjnetcqv,558882.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1997-12-02,nan,NONE,nan,nan,nan
1147236.0,O,83544.86,Clerk#000000470,61628.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1997-12-02,nan,NONE,nan,nan,nan
1102119.0,O,182606.15,Clerk#000000413,3178.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,O,1996-06-26,nan,TAKE BACK RETURN,nan,nan,nan
1024612.0,O,161367.49,Clerk#000000303,20659.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1087046.0,O,226448.4,Clerk#000000969,51902.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1165926.0,O,204532.53,Clerk#000000625,18985.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1120197.0,F,170962.3,Clerk#000000057,133238.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,A,F,nan,nan,nan,nan,nan,nan
1120582.0,O,154491.91,ubfrsfkdoq,75019.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1055303.0,F,266978.48,Clerk#000000497,148088.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,R,F,nan,nan,nan,nan,nan,nan
1120582.0,O,154491.91,Clerk#000000980,75019.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1152807.0,ilajjszzqe,167341.23,Clerk#000000269,630662.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1150723.0,O,302519.32,Clerk#000000071,86962.0,nan,nan,nan,nan,nan,7.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1120197.0,oshifnlcbh,170962.3,nfmtpzdovx,133238.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,A,F,nan,nan,nan,nan,nan,nan
1066435.0,O,135259.01,Clerk#000000227,39283.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1152807.0,O,167341.23,Clerk#000000269,41329.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,N,O,nan,nan,nan,nan,nan,nan
1054947.0,qmbrlqlbei,106095.63,hhvlunvjqa,812317.0,nan,nan,nan,nan,nan,nan,nan,nan,0.03,N,O,nan,nan,nan,nan,nan,nan
1012353.0,qdsmiqkbsk,259814.91,Clerk#000000694,57809.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,A,F,nan,nan,nan,nan,nan,nan
1054947.0,O,106095.63,Clerk#000000551,60523.0,nan,nan,nan,nan,nan,nan,nan,nan,0.03,N,O,nan,nan,nan,nan,nan,nan
1012353.0,F,259814.91,Clerk#000000694,57809.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,A,F,nan,nan,nan,nan,nan,nan
1171234.0,O,72986.41,Clerk#000000138,78632.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,O,nan,1998-06-02,nan,nan,nan,nan
114465.0,O,90435.34,Clerk#000000051,100544.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,O,nan,1997-02-05,nan,nan,nan,nan
101858.0,F,33404.59,Clerk#000000080,1351.0,nan,nan,nan,nan,nan,nan,28.0,nan,nan,nan,F,1993-08-25,nan,nan,nan,nan,nan
116199.0,F,297297.3,Clerk#000000187,87491.0,nan,nan,nan,nan,nan,nan,45.0,nan,nan,nan,F,1994-03-29,nan,nan,nan,nan,nan
1058054.0,O,272371.01,Clerk#000000254,33379.0,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,O,1996-08-13,nan,nan,nan,nan,nan
1151078.0,O,209128.56,Clerk#000000751,37930.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,O,1996-06-22,nan,nan,nan,nan,nan
1177889.0,O,351223.91,Clerk#000000515,63350.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,O,1997-11-21,nan,nan,nan,nan,nan
1121123.0,O,203618.69,Clerk#000000857,37873.0,nan,nan,nan,nan,nan,nan,46.0,nan,nan,nan,O,1996-05-17,nan,nan,nan,nan,nan
116199.0,agulxauski,297297.3,Clerk#000000187,87491.0,nan,nan,nan,nan,nan,nan,45.0,nan,nan,nan,F,1994-03-29,nan,nan,nan,nan,nan
1151078.0,pduyxdpeex,209128.56,Clerk#000000751,37930.0,nan,nan,nan,nan,nan,nan,32.0,nan,nan,nan,O,1996-06-22,nan,nan,nan,nan,nan
1058054.0,iplkvxnxsa,272371.01,rwnwiojxkm,802155.0,nan,nan,nan,nan,nan,nan,18.0,nan,nan,nan,O,1996-08-13,nan,nan,nan,nan,nan
1129891.0,F,161213.16,Clerk#000000788,148108.0,nan,nan,nan,nan,nan,nan,29.0,nan,nan,nan,F,1992-09-30,nan,nan,nan,nan,nan
1102119.0,O,182606.15,Clerk#000000413,3178.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1996-04-13,1996-05-13,nan,nan,nan,nan
1039365.0,F,174446.73,zjmdqvidjf,23595.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1993-07-16,1993-08-03,nan,nan,nan,nan
107814.0,O,212248.5,tczwdymedn,11903.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,1996-02-08,1995-11-22,nan,nan,nan,nan
1063937.0,F,76614.44,Clerk#000000947,524.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1993-09-19,1993-09-18,nan,nan,nan,nan
1063937.0,F,76614.44,maknngyaum,524.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,nan,1993-09-19,1993-09-18,nan,nan,nan,nan
1072995.0,O,168118.98,Clerk#000000064,91615.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,1997-08-30,1997-07-10,nan,nan,nan,nan
1024452.0,O,149366.83,Clerk#000000319,39016.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,1996-05-30,1996-05-20,nan,nan,nan,nan
107814.0,O,212248.5,Clerk#000000331,11903.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,nan,1996-02-08,1995-11-22,nan,nan,nan,nan
1046727.0,O,275960.66,Clerk#000000639,17416.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,nan,1996-10-22,1996-09-14,nan,nan,nan,nan
1160768.0,O,294951.98,Clerk#000000594,70345.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,nan,1997-03-07,1997-05-19,nan,nan,nan,nan
1039365.0,F,174446.73,Clerk#000000239,11020.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1993-07-16,1993-08-03,nan,nan,nan,nan
1102119.0,O,182606.15,utrihlzojb,3178.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,nan,nan,1996-04-13,1996-05-13,nan,nan,nan,nan
1152224.0,O,329552.55,Clerk#000000100,6530.0,nan,nan,nan,nan,nan,2.0,nan,nan,nan,nan,nan,1996-08-31,1996-10-10,nan,nan,nan,nan
1094688.0,O,95742.86,Clerk#000000254,92048.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,O,nan,nan,DELIVER IN PERSON,nan,nan,nan
